ticker,underlying,strike,expiry,contract_type,last_price,volume_today,premium_today,underlying_price,dte,iv,delta,gamma,theta,vega,rho,last_trade_at,updated_at
MU260702P01350000,MU,1350.0,2026-07-02,put,314.81,74,2223233.0,1038.95,1,3.0402,-0.9413,0.000709,-9.5251,0.0637,-0.0354,2026-07-01T19:59:45.904458Z,2026-07-01T20:00:03.163208Z
MU260702C01355000,MU,1355.0,2026-07-02,call,0.12,56,911.0,1057.78,1,1.757,0.0041,0.000124,-0.5873,0.0067,0.0001,2026-07-01T19:39:04.333041Z,2026-07-01T19:39:32.466522Z
MU260702C01360000,MU,1360.0,2026-07-02,call,0.09,65,920.0,1047.39,1,1.7919,0.0031,9.6e-05,-0.464,0.0052,0.0001,2026-07-01T19:46:49.341405Z,2026-07-01T19:47:12.258377Z
MU260702C01365000,MU,1365.0,2026-07-02,call,0.19,49,859.0,1041.76,1,1.9951,0.0056,0.000148,-0.8751,0.0088,0.0002,2026-07-01T19:57:55.894610Z,2026-07-01T19:57:58.809458Z
MU260702P01365000,MU,1365.0,2026-07-02,put,277.0,2,55000.0,1090.99,3,1.5031,-0.9422,0.000778,-2.7057,0.1144,-0.1073,2026-06-29T13:46:22.037506Z,2026-06-29T13:46:35.922406Z
MU260702C01370000,MU,1370.0,2026-07-02,call,0.08,307,2551.0,1046.92,1,1.8188,0.0027,8.5e-05,-0.4218,0.0046,0.0001,2026-07-01T19:54:49.615268Z,2026-07-01T19:54:52.955531Z
MU260702P01370000,MU,1370.0,2026-07-02,put,307.5,3,92250.0,1055.29,1,0.8943,-0.9107,0.001208,-1.6407,0.2412,-0.2088,2026-07-01T19:16:09.396925Z,2026-07-01T19:16:31.375560Z
MU260702C01375000,MU,1375.0,2026-07-02,call,0.15,42,586.0,1036.98,1,2.0218,0.0045,0.00012,-0.723,0.0071,0.0001,2026-07-01T19:59:25.639286Z,2026-07-01T19:59:32.426594Z
MU260702C01380000,MU,1380.0,2026-07-02,call,0.11,217,2419.0,1044.76,1,1.9341,0.0035,9.9e-05,-0.5558,0.0057,0.0001,2026-07-01T19:53:21.343115Z,2026-07-01T19:53:21.442286Z
MU260702P01380000,MU,1380.0,2026-07-02,put,317.5,4,127000.0,1055.29,1,1.4552,-0.8457,0.000977,-3.0578,0.397,-0.3038,2026-07-01T19:16:09.358565Z,2026-07-01T19:16:31.375560Z
MU260702C01385000,MU,1385.0,2026-07-02,call,0.11,16,138.0,1057.78,1,1.8776,0.0036,0.000102,-0.5538,0.0059,0.0001,2026-07-01T19:39:26.062947Z,2026-07-01T19:39:32.466522Z
MU260702C01390000,MU,1390.0,2026-07-02,call,0.05,104,1105.0,1050.0,1,1.8088,0.0018,5.7e-05,-0.2842,0.0031,0.0,2026-07-01T19:51:54.361464Z,2026-07-01T19:52:19.309082Z
MU260702C01395000,MU,1395.0,2026-07-02,call,0.05,147,917.0,1053.09,1,1.8122,0.0018,5.7e-05,-0.2844,0.0031,0.0,2026-07-01T19:42:11.130639Z,2026-07-01T19:42:36.257912Z
MU260702C01400000,MU,1400.0,2026-07-02,call,0.04,2713,21637.0,1038.77,1,1.878,0.0014,4.5e-05,-0.2364,0.0025,0.0,2026-07-01T20:00:40.391719Z,2026-07-01T20:01:04.512248Z
MU260702P01400000,MU,1400.0,2026-07-02,put,337.5,21,708750.0,1055.29,1,1.6828,-0.938,0.000855,-4.1973,0.1037,-0.073,2026-07-01T19:16:09.434946Z,2026-07-01T19:16:31.375560Z
MU260702C01405000,MU,1405.0,2026-07-02,call,0.11,30,259.0,1057.1,1,1.9701,0.0034,9.4e-05,-0.559,0.0057,0.0001,2026-07-01T19:26:46.173449Z,2026-07-01T19:27:15.538076Z
MU260702P01405000,MU,1405.0,2026-07-02,put,246.6,13,322794.0,1161.68,6,0.9656,-0.929,0.000944,-1.4639,0.2022,-0.2179,2026-06-26T14:52:53.291538Z,2026-06-26T14:53:01.324893Z
MU260702C01410000,MU,1410.0,2026-07-02,call,0.05,152,1370.0,1048.64,1,1.8993,0.0017,5.3e-05,-0.2866,0.003,0.0,2026-07-01T19:45:39.984374Z,2026-07-01T19:45:40.245420Z
MU260702P01410000,MU,1410.0,2026-07-02,put,245.43,4,100287.0,1166.13,6,0.8677,-0.95,0.000795,-0.9484,0.1542,-0.2224,2026-06-26T15:30:53.905572Z,2026-06-26T15:31:22.005116Z
MU260702C01415000,MU,1415.0,2026-07-02,call,0.04,36,189.0,1047.8,1,1.888,0.0014,4.4e-05,-0.2369,0.0025,0.0,2026-07-01T19:49:48.282750Z,2026-07-01T19:50:16.373937Z
MU260702C01420000,MU,1420.0,2026-07-02,call,0.05,283,2026.0,1046.92,1,1.9498,0.0017,5e-05,-0.2878,0.003,0.0,2026-07-01T19:54:41.180473Z,2026-07-01T19:54:52.955531Z
MU260702P01420000,MU,1420.0,2026-07-02,put,234.55,2,46910.0,1191.67,6,1.0234,-0.897,0.001147,-2.1757,0.2739,-0.2143,2026-06-26T14:23:02.987743Z,2026-06-26T14:23:10.617979Z
MU260702C01425000,MU,1425.0,2026-07-02,call,0.06,56,608.0,1061.64,1,1.9178,0.002,5.9e-05,-0.3355,0.0035,0.0001,2026-07-01T19:30:01.786569Z,2026-07-01T19:30:19.466983Z
MU260702C01430000,MU,1430.0,2026-07-02,call,0.06,54,311.0,1057.26,1,1.9632,0.0019,5.7e-05,-0.3367,0.0034,0.0001,2026-07-01T19:28:47.316646Z,2026-07-01T19:28:48.117560Z
MU260702P01430000,MU,1430.0,2026-07-02,put,208.0,1,20800.0,1228.42,7,0.8596,-0.8868,0.001313,-1.8447,0.3265,-0.2488,2026-06-25T13:32:40.380768Z,2026-06-25T13:32:52.673646Z
MU260702C01435000,MU,1435.0,2026-07-02,call,0.04,43,402.0,1060.23,1,1.8988,0.0014,4.3e-05,-0.2376,0.0025,0.0,2026-07-01T19:21:20.399616Z,2026-07-01T19:21:39.927579Z
MU260702P01435000,MU,1435.0,2026-07-02,put,300.8,1,30080.0,1128.69,3,,,,,,,2026-06-29T19:55:28.233910Z,2026-06-29T19:55:46.695957Z
MU260702C01440000,MU,1440.0,2026-07-02,call,0.05,251,1371.0,1048.0,1,2.0241,0.0016,4.7e-05,-0.2898,0.0029,0.0,2026-07-01T19:47:14.158559Z,2026-07-01T19:47:43.583520Z
MU260702P01440000,MU,1440.0,2026-07-02,put,379.55,2,75915.0,1076.5,9,1.5609,-0.8554,0.000862,-3.1744,0.3846,-0.3206,2026-06-23T13:35:05.129015Z,2026-06-23T13:35:26.044286Z
MU260702C01445000,MU,1445.0,2026-07-02,call,0.02,31,417.0,1059.77,1,1.8357,0.0007,2.5e-05,-0.1305,0.0014,0.0,2026-07-01T19:29:09.227134Z,2026-07-01T19:29:18.352816Z
MU260702P01445000,MU,1445.0,2026-07-02,put,308.0,1,30800.0,1150.48,7,1.3974,-0.8592,0.001004,-3.3937,0.356,-0.2486,2026-06-25T13:55:50.196480Z,2026-06-25T13:56:08.989912Z
MU260702C01450000,MU,1450.0,2026-07-02,call,0.05,241,1198.0,1038.77,1,2.1159,0.0016,4.4e-05,-0.2917,0.0028,0.0,2026-07-01T20:00:39.891066Z,2026-07-01T20:01:04.512248Z
MU260702P01450000,MU,1450.0,2026-07-02,put,288.04,2,59554.0,1161.98,2,1.2682,-0.9895,0.000254,-0.5788,0.0238,-0.0788,2026-06-30T19:33:31.724533Z,2026-06-30T19:33:50.051733Z
MU260702C01455000,MU,1455.0,2026-07-02,call,0.3,31,686.0,1160.17,2,1.2574,0.0086,0.000216,-0.6299,0.02,0.0005,2026-06-30T20:00:11.140896Z,2026-06-30T20:00:31.682806Z
MU260702P01455000,MU,1455.0,2026-07-02,put,320.8,1,32080.0,1128.69,3,1.4708,-0.9005,0.000748,-2.3875,0.2779,-0.2974,2026-06-29T19:55:28.198381Z,2026-06-29T19:55:46.695957Z
MU260702C01460000,MU,1460.0,2026-07-02,call,0.04,96,544.0,1044.02,1,2.0858,0.0013,3.7e-05,-0.2409,0.0023,0.0,2026-07-01T18:38:01.098575Z,2026-07-01T18:38:09.667698Z
MU260702C01465000,MU,1465.0,2026-07-02,call,0.03,13,99.0,1063.38,1,1.952,0.001,3.2e-05,-0.1868,0.0019,0.0,2026-07-01T15:21:47.638567Z,2026-07-01T15:22:16.929535Z
MU260702C01470000,MU,1470.0,2026-07-02,call,0.03,273,1147.0,1041.3,1,2.0898,0.001,2.9e-05,-0.1883,0.0018,0.0,2026-07-01T19:57:09.159834Z,2026-07-01T19:57:27.385180Z
MU260702P01470000,MU,1470.0,2026-07-02,put,329.03,6,197418.0,1140.27,2,,,,,,,2026-06-30T14:57:26.316940Z,2026-06-30T14:57:45.966815Z
MU260702C01475000,MU,1475.0,2026-07-02,call,0.07,27,246.0,1047.77,1,2.2271,0.002,5.2e-05,-0.3917,0.0035,0.0001,2026-07-01T17:40:16.120701Z,2026-07-01T17:40:22.402659Z
MU260702C01480000,MU,1480.0,2026-07-02,call,0.04,20,40.0,1051.83,1,2.119,0.0013,3.6e-05,-0.2418,0.0023,0.0,2026-07-01T16:55:27.074840Z,2026-07-01T16:55:56.970369Z
MU260702C01485000,MU,1485.0,2026-07-02,call,0.04,5,53.0,1056.03,1,2.1149,0.0013,3.5e-05,-0.2418,0.0023,0.0,2026-07-01T17:25:29.203688Z,2026-07-01T17:25:32.049629Z
MU260702P01485000,MU,1485.0,2026-07-02,put,435.1,1,43510.0,1049.39,3,,,,,,,2026-06-29T14:06:06.264314Z,2026-06-29T14:06:22.840128Z
MU260702C01490000,MU,1490.0,2026-07-02,call,0.03,48,179.0,1040.82,1,2.1666,0.0009,2.7e-05,-0.1895,0.0017,0.0,2026-07-01T18:58:17.029232Z,2026-07-01T18:58:36.263095Z
MU260702P01490000,MU,1490.0,2026-07-02,put,380.62,25,951550.0,1117.41,9,1.3051,-0.9026,0.000752,-2.0196,0.3022,-0.3425,2026-06-23T14:19:14.359011Z,2026-06-23T14:19:23.887262Z
MU260702C01495000,MU,1495.0,2026-07-02,call,0.09,11,111.0,1162.92,2,1.2109,0.0029,8.6e-05,-0.2343,0.0077,0.0002,2026-06-30T19:31:01.307914Z,2026-06-30T19:31:15.942327Z
MU260702C01500000,MU,1500.0,2026-07-02,call,0.03,1047,3124.0,1036.98,1,2.224,0.0009,2.6e-05,-0.1902,0.0017,0.0,2026-07-01T19:59:24.835845Z,2026-07-01T19:59:32.426594Z
MU260702P01500000,MU,1500.0,2026-07-02,put,451.3,743,33022444.0,1050.0,1,3.2813,-0.9767,0.000305,-4.783,0.0303,-0.0405,2026-07-01T19:51:56.587985Z,2026-07-01T19:52:19.309082Z
MU260702C01510000,MU,1510.0,2026-07-02,call,0.03,29,211.0,1041.76,1,2.2344,0.0009,2.6e-05,-0.1905,0.0017,0.0,2026-07-01T19:58:17.028063Z,2026-07-01T19:58:28.909649Z
MU260702P01510000,MU,1510.0,2026-07-02,put,471.13,4,186240.0,1036.98,1,3.069,-0.9853,0.000221,-2.9624,0.0205,-0.041,2026-07-01T19:58:35.149743Z,2026-07-01T19:59:01.558486Z
MU260702C01520000,MU,1520.0,2026-07-02,call,0.02,390,1188.0,1060.23,1,2.1047,0.0007,2e-05,-0.1333,0.0013,0.0,2026-07-01T19:21:21.604454Z,2026-07-01T19:21:39.927579Z
MU260702C01530000,MU,1530.0,2026-07-02,call,0.01,31,53.0,1040.06,1,2.1362,0.0003,1.1e-05,-0.0729,0.0007,0.0,2026-07-01T18:31:50.345404Z,2026-07-01T18:32:00.556218Z
MU260702P01530000,MU,1530.0,2026-07-02,put,337.35,6,201514.0,1202.31,7,1.3218,-0.8889,0.000861,-2.8043,0.3154,-0.2697,2026-06-25T16:04:37.185045Z,2026-06-25T16:05:05.778741Z
MU260702C01540000,MU,1540.0,2026-07-02,call,0.02,4,7.0,1041.3,1,2.2727,0.0006,1.8e-05,-0.1346,0.0012,0.0,2026-07-01T19:57:06.618040Z,2026-07-01T19:57:27.385180Z
MU260702C01550000,MU,1550.0,2026-07-02,call,0.01,171,324.0,1036.98,1,2.2176,0.0003,1e-05,-0.0733,0.0007,0.0,2026-07-01T19:59:27.692706Z,2026-07-01T19:59:32.426594Z
MU260702P01550000,MU,1550.0,2026-07-02,put,512.82,8,396386.0,1038.95,1,3.767,-0.9732,0.000303,-6.1612,0.0337,-0.0418,2026-07-01T19:59:30.700618Z,2026-07-01T19:59:32.426594Z
MU260702C01560000,MU,1560.0,2026-07-02,call,0.02,9,27.0,1041.76,1,2.3385,0.0006,1.7e-05,-0.1352,0.0012,0.0,2026-07-01T19:58:09.909618Z,2026-07-01T19:58:28.909649Z
MU260702C01570000,MU,1570.0,2026-07-02,call,0.07,3,20.0,1046.13,1,2.5974,0.0018,4e-05,-0.4028,0.0031,0.0,2026-07-01T18:36:39.807570Z,2026-07-01T18:37:08.565121Z
MU260702P01570000,MU,1570.0,2026-07-02,put,470.65,2,94130.0,1121.89,3,3.1884,-0.8454,0.000734,-12.6836,0.242,-0.1166,2026-06-29T13:36:49.790997Z,2026-06-29T13:37:14.430496Z
MU260702C01580000,MU,1580.0,2026-07-02,call,0.01,4,4.0,1062.11,1,2.1898,0.0003,1e-05,-0.0734,0.0007,0.0,2026-07-01T15:37:42.135140Z,2026-07-01T15:37:43.308312Z
MU260702P01580000,MU,1580.0,2026-07-02,put,364.11,2,71274.0,1218.0,7,1.0795,-0.9516,0.000552,-1.1201,0.1696,-0.2921,2026-06-25T13:44:57.603138Z,2026-06-25T13:45:03.534975Z
MU260702C01590000,MU,1590.0,2026-07-02,call,0.03,2,12.0,1043.84,1,2.5034,0.0008,2.1e-05,-0.1941,0.0016,0.0,2026-07-01T18:40:16.831060Z,2026-07-01T18:40:42.154333Z
MU260702P01590000,MU,1590.0,2026-07-02,put,465.71,2,93142.0,1123.0,3,1.6992,-0.9263,0.000567,-2.6836,0.2027,-0.2487,2026-06-29T18:14:07.369514Z,2026-06-29T18:14:25.001023Z
MU260702C01600000,MU,1600.0,2026-07-02,call,0.01,149,285.0,1045.89,1,2.3335,0.0003,9e-06,-0.0739,0.0006,0.0,2026-07-01T19:52:07.689173Z,2026-07-01T19:52:19.309082Z
MU260702P01600000,MU,1600.0,2026-07-02,put,538.99,8,431192.0,1063.88,3,2.4146,-0.9602,0.000368,-3.1387,0.0828,-0.1283,2026-06-29T14:34:13.961522Z,2026-06-29T14:34:15.145242Z
MU260702C01610000,MU,1610.0,2026-07-02,call,0.09,22,30.0,1044.14,1,2.8137,0.0021,4.3e-05,-0.5053,0.0036,0.0001,2026-07-01T17:46:35.919448Z,2026-07-01T17:47:00.439727Z
MU260702P01610000,MU,1610.0,2026-07-02,put,541.7,9,487530.0,1068.15,1,2.1508,-0.9776,0.00029,-2.2563,0.0456,-0.0869,2026-07-01T13:36:12.972185Z,2026-07-01T13:36:17.762028Z
MU260702C01620000,MU,1620.0,2026-07-02,call,0.01,7,11.0,1041.76,1,2.4166,0.0003,9e-06,-0.0743,0.0006,0.0,2026-07-01T19:58:19.757895Z,2026-07-01T19:58:28.909649Z
MU260702P01620000,MU,1620.0,2026-07-02,put,429.45,2,85890.0,1191.67,6,1.2443,-0.9671,0.000386,-0.9669,0.1121,-0.2601,2026-06-26T14:23:03.158464Z,2026-06-26T14:23:10.617979Z
MU260702C01630000,MU,1630.0,2026-07-02,call,0.01,70,85.0,1161.3,2,1.3302,0.0003,1.1e-05,-0.0363,0.0011,0.0,2026-06-30T19:26:59.121331Z,2026-06-30T19:27:09.563767Z
MU260702P01630000,MU,1630.0,2026-07-02,put,581.6,2,116320.0,1047.02,1,,,,,,,2026-07-01T19:50:38.150112Z,2026-07-01T19:50:46.616788Z
MU260702C01640000,MU,1640.0,2026-07-02,call,0.08,13,63.0,1152.25,2,1.6251,0.002,4.7e-05,-0.2239,0.0055,0.0001,2026-06-30T16:51:48.101476Z,2026-06-30T16:52:18.443323Z
MU260702P01640000,MU,1640.0,2026-07-02,put,487.17,2,97434.0,1152.32,2,,,,,,,2026-06-30T16:52:58.717625Z,2026-06-30T16:53:18.927856Z
MU260702C01650000,MU,1650.0,2026-07-02,call,0.05,73,327.0,1157.9,2,1.5644,0.0014,3.3e-05,-0.1495,0.0038,0.0001,2026-06-30T19:56:38.904671Z,2026-06-30T19:56:54.922711Z
MU260702C01660000,MU,1660.0,2026-07-02,call,0.01,10,10.0,1082.27,1,2.3413,0.0003,8e-06,-0.0743,0.0006,0.0,2026-07-01T14:14:36.724388Z,2026-07-01T14:14:45.003092Z
MU260702C01670000,MU,1670.0,2026-07-02,call,0.01,2,2.0,1152.25,2,1.4463,0.0003,1e-05,-0.0367,0.001,0.0,2026-06-30T16:51:43.185773Z,2026-06-30T16:51:47.648018Z
MU260702C01680000,MU,1680.0,2026-07-02,call,0.07,73,144.0,1152.25,2,1.7041,0.0017,3.8e-05,-0.2018,0.0047,0.0001,2026-06-30T16:51:40.456835Z,2026-06-30T16:51:47.648018Z
MU260702P01680000,MU,1680.0,2026-07-02,put,605.15,2,121030.0,1076.91,1,4.1759,-0.9729,0.000266,-7.1626,0.0353,-0.0453,2026-07-01T14:28:16.424742Z,2026-07-01T14:28:43.221472Z
MU260702C01690000,MU,1690.0,2026-07-02,call,0.04,98,267.0,1145.29,2,1.6737,0.001,2.5e-05,-0.1248,0.003,0.0001,2026-06-30T14:17:42.425365Z,2026-06-30T14:17:50.027337Z
MU260702C01700000,MU,1700.0,2026-07-02,call,0.01,11,11.0,1041.55,1,2.6588,0.0003,7e-06,-0.0753,0.0006,0.0,2026-07-01T18:05:12.012873Z,2026-07-01T18:05:27.524019Z
MU260702P01700000,MU,1700.0,2026-07-02,put,538.35,2,107670.0,1161.15,2,,,,,,,2026-06-30T19:30:38.513607Z,2026-06-30T19:30:42.974048Z
MU260702C01710000,MU,1710.0,2026-07-02,call,0.07,7,37.0,1150.79,2,1.781,0.0017,3.5e-05,-0.2033,0.0046,0.0001,2026-06-30T16:56:42.006078Z,2026-06-30T16:56:54.283230Z
MU260702C01720000,MU,1720.0,2026-07-02,call,0.01,1,1.0,1048.57,1,2.6824,0.0003,7e-06,-0.0755,0.0006,0.0,2026-07-01T14:58:16.634239Z,2026-07-01T14:58:38.523907Z
MU260702C01730000,MU,1730.0,2026-07-02,call,0.01,13,18.0,1150.79,2,1.577,0.0003,8e-06,-0.0372,0.0009,0.0,2026-06-30T16:56:42.027048Z,2026-06-30T16:56:54.283230Z
MU260702P01730000,MU,1730.0,2026-07-02,put,567.85,1,56785.0,1161.03,7,,,,,,,2026-06-25T13:57:46.455189Z,2026-06-25T13:58:16.048505Z
MU260702C01740000,MU,1740.0,2026-07-02,call,0.07,171,376.0,1161.24,2,1.8133,0.0016,3.4e-05,-0.2043,0.0045,0.0001,2026-06-30T17:13:58.810058Z,2026-06-30T17:14:17.197202Z
MU260702C01750000,MU,1750.0,2026-07-02,call,0.01,12,22.0,1161.42,2,1.5842,0.0003,8e-06,-0.0372,0.0009,0.0,2026-06-30T19:51:43.403447Z,2026-06-30T19:51:43.557264Z
MU260702C01760000,MU,1760.0,2026-07-02,call,0.03,2,4.0,1145.77,2,1.7889,0.0008,1.7e-05,-0.0986,0.0022,0.0,2026-06-30T15:11:51.997321Z,2026-06-30T15:12:04.736252Z
MU260702P01760000,MU,1760.0,2026-07-02,put,826.96,2,165392.0,939.17,21,1.6048,-0.924,0.000396,-1.0219,0.3221,-0.9751,2026-06-11T17:31:21.426964Z,2026-06-11T17:31:39.468541Z
MU260702C01770000,MU,1770.0,2026-07-02,call,0.04,18,63.0,1116.76,3,1.5947,0.0009,2e-05,-0.0852,0.0032,0.0001,2026-06-29T17:46:48.613477Z,2026-06-29T17:46:53.338856Z
MU260702C01780000,MU,1780.0,2026-07-02,call,0.05,267,1583.0,1121.62,3,1.6268,0.0011,2.3e-05,-0.1035,0.0038,0.0001,2026-06-29T16:43:40.050931Z,2026-06-29T16:43:40.789141Z
MU260702P01780000,MU,1780.0,2026-07-02,put,618.11,2,123622.0,1160.01,2,,,,,,,2026-06-30T19:54:13.088411Z,2026-06-30T19:54:19.646866Z
MU260702C01790000,MU,1790.0,2026-07-02,call,0.02,54,101.0,1123.94,3,1.5276,0.0005,1.1e-05,-0.0465,0.0018,0.0,2026-06-29T18:09:46.153910Z,2026-06-29T18:09:49.210564Z
MU260702C01800000,MU,1800.0,2026-07-02,call,0.01,58,58.0,1157.12,2,1.6976,0.0003,7e-06,-0.0376,0.0009,0.0,2026-06-30T17:28:49.301181Z,2026-06-30T17:29:04.767881Z
MU260702C01810000,MU,1810.0,2026-07-02,call,0.01,2,2.0,1160.6,2,1.7062,0.0003,7e-06,-0.0376,0.0009,0.0,2026-06-30T19:24:25.928673Z,2026-06-30T19:24:37.264266Z
MU260702C01820000,MU,1820.0,2026-07-02,call,0.01,8,8.0,1154.57,2,1.7446,0.0003,7e-06,-0.0377,0.0009,0.0,2026-06-30T17:45:17.112996Z,2026-06-30T17:45:25.261652Z
MU260702P01820000,MU,1820.0,2026-07-02,put,887.81,4,355099.0,939.17,21,1.6987,-0.9213,0.000384,-1.1221,0.3309,-1.0086,2026-06-11T17:31:17.505740Z,2026-06-11T17:31:39.468541Z
MU260702C01830000,MU,1830.0,2026-07-02,call,0.01,7,52.0,1046.39,1,2.9998,0.0003,6e-06,-0.0767,0.0005,0.0,2026-07-01T17:14:40.192938Z,2026-07-01T17:14:50.703969Z
MU260702P01830000,MU,1830.0,2026-07-02,put,676.0,1,67600.0,1154.81,2,2.765,-0.9841,0.000169,-2.1347,0.0341,-0.0993,2026-06-30T17:32:38.722233Z,2026-06-30T17:33:08.688543Z
MU260702C01840000,MU,1840.0,2026-07-02,call,0.03,12,14.0,1131.32,3,1.6374,0.0007,1.4e-05,-0.0669,0.0024,0.0001,2026-06-29T19:44:07.251933Z,2026-06-29T19:44:28.930210Z
MU260702C01850000,MU,1850.0,2026-07-02,call,0.01,1,1.0,1061.64,1,2.9793,0.0002,6e-06,-0.0768,0.0005,0.0,2026-07-01T19:30:00.191817Z,2026-07-01T19:30:19.466983Z
MU260702P01850000,MU,1850.0,2026-07-02,put,641.95,8,515765.0,1213.63,7,1.8092,-0.9399,0.000392,-2.3708,0.2005,-0.3419,2026-06-25T19:09:34.720269Z,2026-06-25T19:09:58.616920Z
MU260702C01860000,MU,1860.0,2026-07-02,call,0.04,5,38.0,1113.23,3,1.7595,0.0009,1.6e-05,-0.0866,0.0029,0.0001,2026-06-29T17:38:29.512315Z,2026-06-29T17:38:44.204317Z
MU260702P01860000,MU,1860.0,2026-07-02,put,713.32,2,142664.0,1149.25,2,3.2606,-0.9695,0.000249,-4.5615,0.0587,-0.1001,2026-06-30T14:37:21.512108Z,2026-06-30T14:37:49.294407Z
MU260702C01870000,MU,1870.0,2026-07-02,call,0.01,8,43.0,1041.68,1,3.1291,0.0002,5e-06,-0.0772,0.0005,0.0,2026-07-01T18:32:51.625261Z,2026-07-01T18:33:01.165766Z
MU260702P01870000,MU,1870.0,2026-07-02,put,709.12,2,141824.0,1162.3,2,2.9993,-0.9788,0.000197,-3.0529,0.0438,-0.1012,2026-06-30T19:55:23.447014Z,2026-06-30T19:55:53.241072Z
MU260702C01880000,MU,1880.0,2026-07-02,call,0.01,10,70.0,1124.22,3,1.596,0.0003,6e-06,-0.0255,0.001,0.0,2026-06-29T16:46:43.335977Z,2026-06-29T16:46:43.939308Z
MU260702P01880000,MU,1880.0,2026-07-02,put,814.35,1,81435.0,1078.91,9,2.3572,-0.9053,0.000422,-3.5209,0.2857,-0.4416,2026-06-23T13:31:33.048877Z,2026-06-23T13:31:43.977162Z
MU260702C01890000,MU,1890.0,2026-07-02,call,0.01,10,54.0,1117.99,3,1.6275,0.0002,6e-06,-0.0256,0.0009,0.0,2026-06-29T16:42:51.112725Z,2026-06-29T16:43:10.479963Z
MU260702C01900000,MU,1900.0000000000002,2026-07-02,call,0.01,4,4.0,1153.76,2,1.8981,0.0003,6e-06,-0.0382,0.0008,0.0,2026-06-30T14:00:44.875773Z,2026-06-30T14:01:14.609997Z
MU260702P01900000,MU,1900.0000000000002,2026-07-02,put,849.75,18,1529550.0,1059.77,1,1.6909,-0.9819,0.000174,-0.7156,0.0672,-0.3088,2026-07-01T19:28:56.909017Z,2026-07-01T19:29:18.352816Z
MU260702C01910000,MU,1910.0,2026-07-02,call,0.02,20,40.0,1157.14,2,1.998,0.0005,1e-05,-0.0707,0.0014,0.0,2026-06-30T16:24:35.362240Z,2026-06-30T16:25:03.657961Z
MU260702P01910000,MU,1910.0,2026-07-02,put,681.2,2,136284.0,1230.42,7,1.6204,-0.9674,0.000264,-1.2073,0.1242,-0.3589,2026-06-25T17:46:51.086813Z,2026-06-25T17:47:21.136233Z
MU260702C01920000,MU,1920.0,2026-07-02,call,0.01,3,3.0,1142.22,2,1.9711,0.0002,6e-06,-0.0384,0.0008,0.0,2026-06-30T13:30:58.913970Z,2026-06-30T13:31:01.281321Z
MU260702P01920000,MU,1920.0,2026-07-02,put,987.35,4,394940.0,939.17,21,1.7921,-0.9254,0.000349,-1.1258,0.3175,-1.0681,2026-06-11T17:31:26.973046Z,2026-06-11T17:31:39.468541Z
MU260702C01930000,MU,1930.0,2026-07-02,call,0.12,1,12.0,1123.54,3,2.018,0.0021,3.2e-05,-0.2266,0.0067,0.0002,2026-06-29T18:07:36.253281Z,2026-06-29T18:07:47.853739Z
MU260702P01930000,MU,1930.0,2026-07-02,put,795.75,1,79575.0,1128.69,3,,,,,,,2026-06-29T19:55:28.173062Z,2026-06-29T19:55:46.695957Z
MU260702C01940000,MU,1939.9999999999998,2026-07-02,call,0.12,25,78.0,1123.94,3,2.0338,0.0021,3.2e-05,-0.227,0.0067,0.0002,2026-06-29T18:18:28.164129Z,2026-06-29T18:18:32.819798Z
MU260702C01950000,MU,1950.0,2026-07-02,call,0.01,4,31.0,1041.98,3,1.9233,0.0002,5e-06,-0.026,0.0008,0.0,2026-06-29T14:27:02.778373Z,2026-06-29T14:27:33.476754Z
MU260702P01950000,MU,1950.0,2026-07-02,put,882.7,1,88270.0,1078.91,9,2.4095,-0.915,0.000381,-3.2983,0.2636,-0.4611,2026-06-23T13:31:33.313086Z,2026-06-23T13:31:43.977162Z
MU260702C01960000,MU,1960.0,2026-07-02,call,0.01,1,1.0,1136.3,2,2.0616,0.0002,5e-06,-0.0386,0.0007,0.0,2026-06-30T13:33:16.316257Z,2026-06-30T13:33:39.600864Z
MU260702C01970000,MU,1970.0,2026-07-02,call,0.01,3,17.0,1047.41,1,3.3557,0.0002,5e-06,-0.0781,0.0005,0.0,2026-07-01T18:26:59.060775Z,2026-07-01T18:27:22.410462Z
MU260702P01970000,MU,1970.0,2026-07-02,put,865.2,1,86520.0,1121.89,3,4.2333,-0.8987,0.000411,-12.4827,0.1802,-0.154,2026-06-29T13:36:48.461118Z,2026-06-29T13:37:14.430496Z
MU260702C01980000,MU,1980.0000000000002,2026-07-02,call,0.1,8,76.0,1138.16,6,1.4312,0.0017,2.7e-05,-0.0975,0.0082,0.0003,2026-06-26T19:07:42.206890Z,2026-06-26T19:07:55.271042Z
MU260702C01990000,MU,1990.0,2026-07-02,call,0.19,2,39.0,1222.85,7,1.2443,0.0031,4.5e-05,-0.1432,0.0161,0.0007,2026-06-25T18:46:10.389631Z,2026-06-25T18:46:32.901369Z
MU260702P01990000,MU,1990.0,2026-07-02,put,842.3,1,84230.0,1138.29,7,,,,,,,2026-06-25T14:00:15.222883Z,2026-06-25T14:00:20.863878Z
MU260702C02000000,MU,2000.0,2026-07-02,call,0.03,17,29.0,1044.12,1,3.712,0.0006,1e-05,-0.2075,0.0011,0.0,2026-07-01T18:21:08.967068Z,2026-07-01T18:21:17.059166Z
