timestamp,APLD.US,ARM.US,IONQ.US,MU.US,SPY.US,TSLA.US
2024-08-15 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-15 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-15 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-15 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-15 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-16 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-16 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-16 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-16 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-16 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-16 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-16 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-20 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-20 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-20 11:30:00,0.0,0.0,0.0,0.0,1.0,0.0
2024-08-20 12:30:00,0.0,0.0,0.0,0.0,1.0,0.0
2024-08-20 13:30:00,0.0,0.0,0.0,0.0,0.8417840868884234,0.1582159131115766
2024-08-20 14:30:00,0.0,0.0,0.0,0.0,0.8408245045737609,0.1591754954262391
2024-08-20 15:30:00,0.0,0.0,0.0,0.0,0.8402052459641416,0.15979475403585844
2024-08-21 09:30:00,0.0,0.0,0.0,0.0,0.839596074407353,0.16040392559264702
2024-08-21 10:30:00,0.0,0.0,0.0,0.0,0.8393123889297366,0.1606876110702634
2024-08-21 11:30:00,0.0,0.0,0.0,0.0,0.8393197672373194,0.16068023276268067
2024-08-21 12:30:00,0.0,0.0,0.0,0.0,0.839779546404922,0.16022045359507786
2024-08-21 13:30:00,0.0,0.0,0.0,0.0,0.8377460391662968,0.16225396083370322
2024-08-21 14:30:00,0.0,0.0,0.0,0.0,0.8361913702048606,0.16380862979513952
2024-08-21 15:30:00,0.0,0.0,0.0,0.0,0.8367676721902052,0.16323232780979471
2024-08-22 09:30:00,0.0,0.0,0.0,0.0,0.8451671490580173,0.15483285094198265
2024-08-22 10:30:00,0.0,0.0,0.0,0.0,1.0,0.0
2024-08-22 11:30:00,0.0,0.0,0.0,0.0,1.0,0.0
2024-08-22 12:30:00,0.0,0.0,0.0,0.0,1.0,0.0
2024-08-22 13:30:00,0.0,0.0,0.0,0.0,1.0,0.0
2024-08-22 14:30:00,0.0,0.0,0.0,0.0,1.0,0.0
2024-08-22 15:30:00,0.0,0.0,0.0,0.0,1.0,0.0
2024-08-23 09:30:00,0.0,0.0,0.0,0.0,1.0,0.0
2024-08-23 10:30:00,0.0,0.0,0.0,0.0,1.0,0.0
2024-08-23 11:30:00,0.0,0.0,0.0,0.0,1.0,0.0
2024-08-23 12:30:00,0.0,0.0,0.0,0.0,1.0,0.0
2024-08-23 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-23 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-23 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-26 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-26 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-26 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-26 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-26 13:30:00,0.0,0.0,1.0,0.0,0.0,0.0
2024-08-26 14:30:00,0.0,0.0,1.0,0.0,0.0,0.0
2024-08-26 15:30:00,0.0,0.0,1.0,0.0,0.0,0.0
2024-08-27 09:30:00,0.0,0.0,1.0,0.0,0.0,0.0
2024-08-27 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-27 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-27 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-27 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-27 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-27 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-28 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-28 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-28 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-28 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-28 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-28 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-28 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-03 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-03 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-03 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-03 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-03 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-03 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-03 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-04 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-04 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-04 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-04 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-04 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-04 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-04 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-05 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-05 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-05 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-05 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-05 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-05 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-05 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-06 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-06 10:30:00,1.0,0.0,0.0,0.0,0.0,0.0
2024-09-06 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-06 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-06 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-06 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-06 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-09 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-09 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-09 11:30:00,0.0,0.0,0.0,0.0,0.0,1.0
2024-09-09 12:30:00,0.0,0.0,0.0,0.0,0.0,1.0
2024-09-09 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-09 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-09 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-10 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-10 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-10 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-10 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-10 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-10 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-10 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-11 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-11 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-11 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-11 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-11 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-11 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-11 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-12 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-12 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-12 11:30:00,0.0,0.0,0.0,1.0,0.0,0.0
2024-09-12 12:30:00,0.0,0.0,0.0,1.0,0.0,0.0
2024-09-12 13:30:00,0.0,0.0,0.0,1.0,0.0,0.0
2024-09-12 14:30:00,0.0,0.0,0.0,1.0,0.0,0.0
2024-09-12 15:30:00,0.0,0.0,0.0,1.0,0.0,0.0
2024-09-13 09:30:00,0.0,0.0,0.0,1.0,0.0,0.0
2024-09-13 10:30:00,0.0,0.0,0.0,1.0,0.0,0.0
2024-09-13 11:30:00,0.0,0.0,0.0,1.0,0.0,0.0
2024-09-13 12:30:00,0.0,0.0,0.0,1.0,0.0,0.0
2024-09-13 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-13 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-13 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-16 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-16 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-16 11:30:00,0.0,0.0,0.0,1.0,0.0,0.0
2024-09-16 12:30:00,0.0,0.0,0.0,1.0,0.0,0.0
2024-09-16 13:30:00,0.0,0.0,0.0,1.0,0.0,0.0
2024-09-16 14:30:00,0.0,0.0,0.0,1.0,0.0,0.0
2024-09-16 15:30:00,0.0,0.0,0.0,1.0,0.0,0.0
2024-09-17 09:30:00,0.0,0.0,0.0,1.0,0.0,0.0
2024-09-17 10:30:00,0.0,0.39949899180728277,0.0,0.6005010081927173,0.0,0.0
2024-09-17 11:30:00,0.0,0.3997753488605283,0.0,0.6002246511394718,0.0,0.0
2024-09-17 12:30:00,0.0,0.3997780121948225,0.0,0.6002219878051774,0.0,0.0
2024-09-17 13:30:00,0.0,0.18015735748788173,0.0,0.0,0.8198426425121182,0.0
2024-09-17 14:30:00,0.0,0.17359877019433698,0.0,0.0,0.826401229805663,0.0
2024-09-17 15:30:00,0.0,0.17558300377609576,0.0,0.0,0.8244169962239043,0.0
2024-09-18 09:30:00,0.0,0.17414051205431377,0.0,0.0,0.8258594879456863,0.0
2024-09-18 10:30:00,0.0,0.1730094104616089,0.0,0.0,0.8269905895383912,0.0
2024-09-18 11:30:00,0.0,0.17275822835194232,0.0,0.0,0.8272417716480577,0.0
2024-09-18 12:30:00,0.0,0.17295450883403699,0.0,0.0,0.827045491165963,0.0
2024-09-18 13:30:00,0.0,0.17144026409114219,0.0,0.0,0.8285597359088578,0.0
2024-09-18 14:30:00,0.0,0.1681007510461633,0.0,0.0,0.8318992489538367,0.0
2024-09-18 15:30:00,0.0,0.1264341700964824,0.0,0.196967428385148,0.6765984015183696,0.0
2024-09-19 09:30:00,0.0,0.14325980159522586,0.0,0.21688386078817243,0.6398563376166015,0.0
2024-09-19 10:30:00,0.0,0.14301331018215027,0.0,0.21662356825469722,0.6403631215631524,0.0
2024-09-19 11:30:00,0.0,0.14251892202920888,0.0,0.21697402265588972,0.6405070553149014,0.0
2024-09-19 12:30:00,0.0,0.1420439335406686,0.0,0.21689716510071266,0.6410589013586189,0.0
2024-09-19 13:30:00,0.0,0.14593403733570784,0.0,0.2053520598640689,0.6487139028002231,0.0
2024-09-19 14:30:00,0.0,0.14536297026027264,0.0,0.20520539438898067,0.6494316353507467,0.0
2024-09-19 15:30:00,0.0,0.19518217856108735,0.0,0.0,0.8048178214389126,0.0
2024-09-20 09:30:00,0.0,0.1994951322235179,0.0,0.0,0.8005048677764821,0.0
2024-09-20 10:30:00,0.0,0.0,0.1772844235426194,0.20164921327091462,0.6210663631864659,0.0
2024-09-20 11:30:00,0.0,0.0,0.17736355591843772,0.20249415030697498,0.6201422937745873,0.0
2024-09-20 12:30:00,0.0,0.0,0.17737767896312762,0.20239339321153985,0.6202289278253325,0.0
2024-09-20 13:30:00,0.0,0.0,0.1776640714465611,0.20364622190199536,0.6186897066514435,0.0
2024-09-20 14:30:00,0.0,0.0,0.1764482007587338,0.20224640678961445,0.6213053924516518,0.0
2024-09-20 15:30:00,0.0,0.0,0.17576704912458624,0.19708589300439408,0.6271470578710197,0.0
2024-09-23 09:30:00,0.0,0.0,0.1747273521836408,0.18350095572660263,0.6417716920897566,0.0
2024-09-23 10:30:00,0.0,0.0,0.17366338662620107,0.18212009911035046,0.6442165142634485,0.0
2024-09-23 11:30:00,0.0,0.0,0.17259556601544554,0.18297423898746243,0.644430194997092,0.0
2024-09-23 12:30:00,0.0,0.0,0.16939731941788885,0.1843360699349437,0.6462666106471675,0.0
2024-09-23 13:30:00,0.0,0.0,0.15800852430746656,0.16768012126357323,0.6743113544289603,0.0
2024-09-23 14:30:00,0.0,0.0,0.1580540930444374,0.16724341209935295,0.6747024948562095,0.0
2024-09-23 15:30:00,0.0,0.0,0.18946231178252207,0.0,0.810537688217478,0.0
2024-09-24 09:30:00,0.0,0.0,0.18544326382919638,0.0,0.8145567361708036,0.0
2024-09-24 10:30:00,0.0,0.0,0.1841147196560351,0.0,0.8158852803439649,0.0
2024-09-24 11:30:00,0.0,0.0,0.18180495347141434,0.0,0.8181950465285857,0.0
2024-09-24 12:30:00,0.0,0.0,0.17804819882436565,0.0,0.8219518011756344,0.0
2024-09-24 13:30:00,0.0,0.0,0.17761952220934796,0.0,0.822380477790652,0.0
2024-09-24 14:30:00,0.0,0.0,0.1759500045355105,0.0,0.8240499954644895,0.0
2024-09-24 15:30:00,0.0,0.0,0.17598273966742498,0.0,0.8240172603325749,0.0
2024-09-25 09:30:00,0.0,0.0,0.17146983938669993,0.0,0.8285301606133,0.0
2024-09-25 10:30:00,0.0,0.0,0.0,0.0,1.0,0.0
2024-09-25 11:30:00,0.0,0.0,0.0,0.0,1.0,0.0
2024-09-25 12:30:00,0.0,0.0,0.0,0.0,1.0,0.0
2024-09-25 13:30:00,0.0,0.0,0.0,0.0,1.0,0.0
2024-09-25 14:30:00,0.0,0.0,0.0,0.0,1.0,0.0
2024-09-25 15:30:00,0.0,0.0,0.0,0.0,1.0,0.0
2024-09-26 09:30:00,0.0,0.0,0.0,0.0,1.0,0.0
2024-09-26 10:30:00,0.0,0.0,0.0,0.0,1.0,0.0
2024-09-26 11:30:00,0.0,0.0,0.0,0.0,0.7810855246247129,0.218914475375287
2024-09-26 12:30:00,0.0,0.0,0.0,0.0,0.7815839297453878,0.21841607025461218
2024-09-26 13:30:00,0.0,0.0,0.17347451000492642,0.0,0.6433125404796286,0.18321294951544503
2024-09-26 14:30:00,0.0,0.0,0.1759999997563372,0.0,0.639540834250624,0.1844591659930388
2024-09-26 15:30:00,0.0,0.0,0.17605562506193562,0.0,0.6398101266471434,0.184134248290921
2024-09-27 09:30:00,0.0,0.0,0.10057639388457187,0.0,0.6909072941914531,0.20851631192397505
2024-09-27 10:30:00,0.0,0.0,0.0,0.0,0.7768709940049819,0.22312900599501811
2024-09-27 11:30:00,0.0,0.0,0.0,0.0,0.776777067103195,0.22322293289680492
2024-09-27 12:30:00,0.0,0.0,0.0,0.0,0.7762685517049048,0.22373144829509525
2024-09-27 13:30:00,0.0,0.0,0.0,0.0,0.7730739613736666,0.2269260386263334
2024-09-27 14:30:00,0.0,0.0,0.0,0.0,0.7734015393510278,0.2265984606489722
2024-09-27 15:30:00,0.0,0.0,0.0,0.0,0.773045648393568,0.22695435160643196
2024-09-30 09:30:00,0.0,0.0,0.0,0.0,0.7736542687148782,0.22634573128512184
2024-09-30 10:30:00,0.0,0.0,0.0,0.0,1.0,0.0
2024-09-30 11:30:00,0.0,0.0,0.0,0.0,0.772486868868626,0.22751313113137395
2024-09-30 12:30:00,0.0,0.0,0.0,0.0,0.7738028577149755,0.22619714228502458
2024-09-30 13:30:00,0.0,0.0,0.0,0.0,0.0,1.0
2024-09-30 14:30:00,0.0,0.0,0.0,0.0,0.0,1.0
2024-09-30 15:30:00,0.0,0.0,0.0,0.0,0.0,1.0
2024-10-01 09:30:00,0.0,0.0,0.0,0.0,0.0,1.0
2024-10-01 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 13:30:00,0.0,0.0,1.0,0.0,0.0,0.0
2024-10-02 14:30:00,0.0,0.0,1.0,0.0,0.0,0.0
2024-10-02 15:30:00,0.0,0.0,1.0,0.0,0.0,0.0
2024-10-03 09:30:00,0.0,0.0,1.0,0.0,0.0,0.0
2024-10-03 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-07 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-07 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-07 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-07 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-07 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-07 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-07 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-08 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-08 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-08 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-08 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-08 13:30:00,0.0,0.0,1.0,0.0,0.0,0.0
2024-10-08 14:30:00,0.0,0.0,1.0,0.0,0.0,0.0
2024-10-08 15:30:00,0.0,0.0,1.0,0.0,0.0,0.0
2024-10-09 09:30:00,0.0,0.0,1.0,0.0,0.0,0.0
2024-10-09 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-09 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-09 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-09 13:30:00,0.0,0.0,1.0,0.0,0.0,0.0
2024-10-09 14:30:00,0.0,0.0,1.0,0.0,0.0,0.0
2024-10-09 15:30:00,0.0,0.0,1.0,0.0,0.0,0.0
2024-10-10 09:30:00,0.0,0.0,1.0,0.0,0.0,0.0
2024-10-10 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-10 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-10 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-10 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-10 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-10 15:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-11 09:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-11 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-11 11:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-11 12:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-11 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0
